Df,lambda_ep,thetaK,Tc_K,alpha_gap,Delta0_J,xi0_nm,lambdaL_nm,kappa,Hc_T,Hc1_T,Hc2_T,Pc_Jperm3,Jd_Aperm2,Jc_Aperm2,material
1.5849234649837531,1.2150074319499689,1093.506688754972,91.99999999999999,3.52,2.2355468607999998e-21,3.087843002910891,45.6685572945745,14.789792502897015,1.6502444111010197,0.2519982766973331,34.516388569056325,1083569.2738754337,11068001976838.838,11068001976838.838,YBCO
0.9266209391040303,0.8136800094000922,804.2232607674572,39.0,3.52,9.476774736000002e-22,10.35521384608576,35.99250235081281,3.4757855207807102,0.6243809730322663,0.22175901407794354,3.0691465606861157,155117.0228256873,5313441067207.419,5313441067207.419,MgB2
1.1032128803992602,1.9257288227681977,1449.163112793632,203.0,3.52,4.9327827472000005e-21,2.0244327874165706,8.192993236432166,4.047056186482462,14.030553852963715,4.652800654002579,80.30249642795027,78326689.32904688,524530164216206.06,524530164216206.06,H3S
