D_abs2,f0_Hz,Q
0.05583333333333334,59.97523961679429,3316.152790322389
0.05600000000000001,59.97499041720225,3316.139011570895
0.05616666666666668,59.97474122071648,3316.1252329911526
0.05633333333333334,59.97449202733693,3316.1114545831592
0.05650000000000001,59.974242837063514,3316.0976763469107
0.05666666666666667,59.973993649896194,3316.083898282405
0.05683333333333334,59.9737444658349,3316.0701203896365
0.05700000000000001,59.97349528487954,3316.056342668602
0.05716666666666667,59.973246107030086,3316.0425651193
0.05733333333333334,59.97299693228648,3316.0287877417254
0.05750000000000001,59.97274776064859,3316.015010535873
0.05766666666666667,59.97249859211642,3316.0012335017423
0.05783333333333334,59.97224942668989,3315.9874566393282
0.05800000000000001,59.97200026436892,3315.9736799486277
0.05816666666666667,59.97175110515345,3315.9599034296352
0.05833333333333334,59.97150194904343,3315.94612708235
0.05850000000000001,59.971252796038776,3315.932350906767
0.05866666666666667,59.97100364613944,3315.918574902883
0.05883333333333334,59.97075449934533,3315.904799070694
0.05900000000000001,59.97050535565641,3315.891023410197
0.05916666666666667,59.97025621507261,3315.877247921388
0.05933333333333334,59.97000707759388,3315.8634726042646
0.059500000000000004,59.96975794322012,3315.849697458821
0.05966666666666667,59.96950881195127,3315.835922485055
0.05983333333333334,59.9692596837873,3315.822147682964
0.060000000000000005,59.969010558728115,3315.8083730525423
0.060166666666666674,59.968761436773676,3315.7945985937886
0.06033333333333334,59.968512317923874,3315.7808243066966
0.060500000000000005,59.96826320217869,3315.7670501912653
0.060666666666666674,59.96801408953804,3315.75327624749
0.06083333333333334,59.96776498000186,3315.739502475367
0.061000000000000006,59.96751587357009,3315.7257288748933
0.061166666666666675,59.96726677024266,3315.7119554460646
0.061333333333333344,59.967017670019494,3315.698182188877
0.061500000000000006,59.96676857290057,3315.6844091033295
0.061666666666666675,59.96651947888577,3315.6706361894157
0.061833333333333344,59.96627038797507,3315.656863447133
0.062000000000000006,59.96602130016838,3315.643090876478
0.062166666666666676,59.96577221546567,3315.6293184774477
0.062333333333333345,59.96552313386683,3315.615546250037
0.06250000000000001,59.96527405537181,3315.601774194243
0.06266666666666668,59.96502497998057,3315.588002310063
0.06283333333333334,59.96477590769303,3315.574230597493
0.06300000000000001,59.96452683850911,3315.5604590565285
0.06316666666666668,59.96427777242877,3315.5466876871674
0.06333333333333334,59.96402870945192,3315.532916489404
0.06350000000000001,59.96377964957852,3315.5191454632372
0.06366666666666668,59.9635305928085,3315.505374608663
0.06383333333333334,59.96328153914179,3315.4916039256764
0.064,59.963032488578314,3315.477833414274
0.06416666666666668,59.96278344111804,3315.464063074454
0.06433333333333334,59.96253439676087,3315.4502929062105
0.0645,59.96228535550676,3315.436522909542
0.06466666666666668,59.962036317355626,3315.4227530844432
0.06483333333333334,59.96178728230743,3315.408983430912
0.065,59.961538250362096,3315.3952139489447
0.06516666666666668,59.96128922151955,3315.381444638537
0.06533333333333334,59.96104019577974,3315.3676754996854
0.0655,59.9607911731426,3315.353906532387
0.06566666666666668,59.96054215360806,3315.340137736637
0.06583333333333334,59.96029313717605,3315.326369112433
0.066,59.96004412384652,3315.3126006597713
0.06616666666666668,59.959795113619414,3315.2988323786485
0.06633333333333334,59.95954610649463,3315.2850642690596
0.0665,59.959297102472135,3315.2712963310028
0.06666666666666668,59.95904810155186,3315.2575285644734
0.06683333333333334,59.95879910373373,3315.243760969469
0.067,59.95855010901769,3315.2299935459846
0.06716666666666668,59.95830111740367,3315.2162262940174
0.06733333333333334,59.95805212889161,3315.2024592135635
0.0675,59.957803143481435,3315.1886923046195
0.06766666666666668,59.957554161173114,3315.1749255671834
0.06783333333333334,59.95730518196653,3315.161159001249
0.068,59.95705620586167,3315.1473926068143
0.06816666666666668,59.95680723285844,3315.1336263838753
0.06833333333333334,59.95655826295678,3315.1198603324287
0.0685,59.956309296156626,3315.1060944524706
0.06866666666666668,59.95606033245791,3315.092328743997
0.06883333333333334,59.955811371860584,3315.0785632070056
0.069,59.955562414364564,3315.0647978414922
0.06916666666666668,59.95531345996979,3315.0510326474523
0.06933333333333334,59.955064508676216,3315.0372676248844
0.0695,59.95481556048375,3315.023502773783
0.06966666666666668,59.954566615392345,3315.009738094146
0.06983333333333334,59.95431767340194,3314.995973585969
0.07,59.954068734512454,3314.9822092492486
0.07016666666666667,59.953819798723835,3314.9684450839814
0.07033333333333334,59.953570866036024,3314.9546810901634
0.07050000000000001,59.95332193644894,3314.9409172677915
0.07066666666666667,59.95307300996251,3314.927153616861
0.07083333333333335,59.95282408657671,3314.9133901373707
0.07100000000000001,59.95257516629144,3314.899626829315
0.07116666666666667,59.952326249106655,3314.885863692691
0.07133333333333335,59.952077335022274,3314.8721007274953
0.07150000000000001,59.951828424038254,3314.858337933724
0.07166666666666667,59.95157951615451,3314.844575311374
0.07183333333333335,59.951330611370985,3314.8308128604413
0.07200000000000001,59.951081709687614,3314.817050580922
0.07216666666666667,59.950832811104334,3314.8032884728136
0.07233333333333335,59.950583915621095,3314.789526536112
0.07250000000000001,59.95033502323781,3314.775764770814
